AZ87/1890ODP677A   30.85   0.7920   UVIG         4.61
AZ87/1811ODP677A   30.95   0.7940   UVIG         4.58
AZ87/1812ODP677A   31.05   0.7960   UVIG         4.69
AZ87/1813ODP677A   31.15   0.7980   UVIG         4.71
AZ87/1814ODP677A   31.25   0.7990   UVIG         4.68
AZ87/1815ODP677A   31.35   0.8010   UVIG         4.65
AZ87/1816ODP677A   31.45   0.8030   UVIG         4.70
AZ87/1817ODP677A   31.52   0.8040   UVIG         4.67
AZ87/1818ODP677A   31.62   0.8060   UVIG         4.47
AZ87/1819ODP677A   31.74   0.8090   UVIG         4.09
AZ87/1820ODP677A   31.84   0.8100   UVIG         4.19
AZ87/1821ODP677A   31.93   0.8120   UVIG         3.92
AZ87/1822ODP677A   32.04   0.8140   UVIG         3.98
AZ87/1823ODP677A   32.15   0.8160   UVIG         4.14
AZ87/1824ODP677A   32.25   0.8180   UVIG         4.04
AZ87/1825ODP677A   32.35   0.8200   UVIG         4.20
AZ87/1826ODP677A   32.45   0.8220   UVIG         4.06
AZ87/1827ODP677A   32.55   0.8250   UVIG         4.06
AZ87/1828ODP677A   32.75   0.8310   UVIG         4.12
AZ87/1829ODP677A   32.85   0.8340   UVIG         3.98
AZ87/1830ODP677A   32.95   0.8370   UVIG         3.86
AZ87/1831ODP677A   33.05   0.8400   UVIG         3.87
AZ87/1833ODP677A   33.15   0.8430   UVIG         3.82
AZ87/1834ODP677A   33.25   0.8460   UVIG         3.71
AZ87/1835ODP677A   33.34   0.8480   UVIG         3.97
AZ87/1836ODP677A   33.43   0.8510   UVIG         3.89
AZ87/1837ODP677A   33.55   0.8540   UVIG         3.71
AZ87/1838ODP677A   33.65   0.8570   UVIG         3.65
AZ87/1839ODP677A   33.65   0.8570   ORID         3.49
AZ87/1840ODP677A   33.75   0.8600   UVIG         4.01
AZ87/1841ODP677A   33.85   0.8620   UVIG         3.64
AZ87/1842ODP677A   33.95   0.8650   UVIG         4.18
AZ87/1843ODP677A   34.05   0.8670   UVIG         4.49
AZ87/1844ODP677A   34.15   0.8700   UVIG         4.62
AZ87/1845ODP677A   34.25   0.8720   UVIG         5.09
AZ87/1846ODP677A   34.35   0.8750   UVIG         4.99
AZ87/1847ODP677A   34.45   0.8770   UVIG         5.04
AZ87/1848ODP677A   34.55   0.8800   UVIG         4.86
AZ87/1849ODP677A   34.67   0.8830   UVIG         4.76
AY89/2262ODP677B   34.70   0.8840   UVIG         4.56
AY89/2263ODP677B   34.70   0.8840   ORID         4.64
AY89/2264ODP677B   34.70   0.8840   HELEGANS     4.58
AZ87/1850ODP677A   34.75   0.8850   UVIG         4.75
AY89/2166ODP677B   34.80   0.8860   UVIG         4.60
AZ87/1851ODP677A   34.85   0.8870   UVIG         4.75
AY89/2167ODP677B   34.90   0.8890   UVIG         4.55
AZ87/1852ODP677A   34.93   0.8890   UVIG         4.74
AY89/2168ODP677B   35.03   0.8920   UVIG         4.56
AY89/2169ODP677B   35.03   0.8920   ORID         4.54
AZ87/1853ODP677A   35.05   0.8920   UVIG         4.74
AY89/2170ODP677B   35.10   0.8940   UVIG         4.62
AZ87/1854ODP677A   35.15   0.8950   UVIG         4.60
AY89/2171ODP677B   35.20   0.8960   UVIG         4.49
AZ87/1855ODP677A   35.25   0.8970   UVIG         4.37
AY89/2172ODP677B   35.30   0.8990   UVIG         4.48
AZ87/1856ODP677A   35.35   0.9000   UVIG         4.37
AY89/2173ODP677B   35.36   0.9000   UVIG         4.21
AZ87/1857ODP677A   35.45   0.9020   UVIG         4.21
AY89/2174ODP677B   35.50   0.9040   UVIG         4.33
AZ87/1858ODP677A   35.55   0.9050   UVIG         4.02
AY89/2175ODP677B   35.60   0.9060   UVIG         4.18
AZ87/1859ODP677A   35.65   0.9070   UVIG         4.26
AY89/2176ODP677B   35.73   0.9090   UVIG         4.29
AZ87/1860ODP677A   35.75   0.9100   UVIG         4.21
AY89/2177ODP677B   35.80   0.9110   UVIG         4.30
AZ87/2041ODP677A   35.85   0.9120   UVIG         4.48
AY89/2178ODP677B   35.88   0.9130   UVIG         4.36
AY89/2179ODP677B   36.00   0.9160   UVIG         4.60
AZ87/2042ODP677A   36.05   0.9170   UVIG         4.59
AY89/2180ODP677B   36.10   0.9180   UVIG         4.61
AZ87/2043ODP677A   36.15   0.9200   UVIG         4.56
AY89/2181ODP677B   36.20   0.9210   UVIG         4.49
AZ87/2044ODP677A   36.25   0.9220   UVIG         4.40
AY89/2182ODP677B   36.30   0.9230   UVIG         4.49
AZ87/2045ODP677A   36.35   0.9250   UVIG         4.43
AY89/2183ODP677B   36.41   0.9260   UVIG         4.22
AZ87/2046ODP677A   36.43   0.9270   UVIG         4.20
AY89/2184ODP677B   36.50   0.9280   UVIG         4.25
A 87/2047ODP677A   36.55   0.9300   UVIGORID     4.26
AY89/2185ODP677B   36.60   0.9310   UVIG         4.16
AZ87/2048ODP677A   36.65   0.9320   UVIG         4.20
AY89/2186ODP677B   36.70   0.9330   UVIG         4.03
AZ87/2049ODP677A   36.75   0.9350   UVIG         4.18
